"glyph_id","char","status","note"
"1003","尽","confirmed","visual/context 尽きる/尽くす/理不尽"
"1126","転","confirmed","visual/context 転送/転用/好転/回転"
"1189","秘","confirmed","visual/context 秘技/極秘/秘密"
"1632","風","confirmed","visual/context 三月の風/風上/風に"
"372","屋","confirmed","visual/context 部屋/殺し屋"
"475","弁","confirmed","visual/context 勘弁/車弁慶"
"739","監","confirmed","visual/context 監視/監視衛星"
"819","系","confirmed","visual/context 指令系統/操縦系/太陽系/銀河系"
"1246","妙","confirmed","visual/context 妙な/兵法の妙"
"1363","痛","confirmed","visual/context 痛い/痛み"
"1365","艇","confirmed","visual/context 連絡艇/高速艇"
"1394","慮","confirmed","visual/context 遠慮/考慮"
"453","維","confirmed","visual/context 維持"
"547","授","confirmed","visual/context 弓教授"
"655","握","confirmed","visual/context 把握/掌握"
"718","核","confirmed","visual/context 中核/核パルス/生命核"
"855","広","confirmed","visual/context 広がる/広域/広大"
"932","借","confirmed","visual/context 借りる/借りを返す"
"953","縦","confirmed","visual/context 操縦/操縦担当"
"963","書","confirmed","visual/context 説明書/親書/書いてある"
"1047","掃","confirmed","visual/context 掃除/掃討"
"1195","付","confirmed","visual/context 名付ける/付き"
"1341","繰","confirmed","visual/context 繰り返す/繰り言/繰り上げ"
"1360","双","confirmed","visual/context 竜王双撃/無双"
"222","『","confirmed","visual/context inner quote opener"
"223","』","confirmed","visual/context inner quote closer"
"758","輝","confirmed","visual/context 嵐の中で輝いて/輝き叫ぶ"
"813","訓","confirmed","visual/context 訓練"
"933","若","confirmed","visual/context 若い/若者"
"1022","静","confirmed","visual/context 静かにしろ"
"1267","反","confirmed","visual/context 反対"
"1355","渉","confirmed","visual/context 交渉"
"1544","叫","confirmed","visual/context 叫ぶ/絶叫"
"1635","暗","confirmed","visual/context 暗殺"
"661","位","confirmed","visual/context 位置/三位一体"
"890","策","confirmed","visual/context 政策"
"1025","石","confirmed","visual/context 石破天驚拳"
"1245","密","confirmed","visual/context 秘密/極秘"
"1305","練","confirmed","visual/context 訓練"
"1477","悔","confirmed","visual/context 後悔"
"1293","輪","confirmed","visual/context 大車輪"
"322","海","confirmed","visual/context 海上"
"379","偵","confirmed","visual/context 偵察"
"481","乙","confirmed","visual/context 早乙女博士"
"608","階","confirmed","visual/context 段階"
"1107","町","confirmed","visual/context 町"
"1616","恋","confirmed","visual/context 恋人"
"474","車","confirmed","visual/context 車弁慶/大車輪"
"476","慶","confirmed","visual/context 車弁慶"
"727","勘","confirmed","visual/context 勘弁"
"1448","惑","confirmed","visual/context 大迷惑"
"545","弓","confirmed","visual/context 弓教授"
"1490","古","confirmed","visual/context 古き/古い/古参"
"1612","卑","confirmed","visual/context 卑怯/卑劣"
"688","欧","confirmed","visual/context 北欧/欧州"
"802","緊","confirmed","visual/context 緊急/緊張"
"1062","捉","confirmed","visual/context 捕捉"
"1120","提","confirmed","visual/context 提案/提供"
"1366","展","confirmed","visual/context 展開"
"1430","担","confirmed","visual/context 担当"
"1703","貸","confirmed","visual/context 力を貸す"
"398","協","confirmed","visual/context 協力"
"676","栄","confirmed","visual/context 光栄"
"1185","番","confirmed","visual/context 一番/出番"
"1347","鹿","confirmed","visual/context 馬鹿"
"1651","割","confirmed","visual/context 仲間割れ/役割/6割"
"228","ν","confirmed","visual/context νガンダム"
"289","ゔ","confirmed","visual keyboard preview/context ャュョッヴ -> ゃゅょっゔ"
"290","←","confirmed","visual UI preview/context ← → スペース 決定"
"723","学","confirmed","visual/context 学者/学ぶ/士官学校"
"1089","短","confirmed","visual/context 短絡/短気/短い/最短"
"697","科","confirmed","visual/context 科学者/科学力"
"859","校","confirmed","visual/context 学校"
"1270","勇","confirmed","visual/context 勇士/勇気/勇者"
"734","敢","confirmed","visual/context 勇敢"
"1303","劣","confirmed","visual/context 卑劣/優劣/愚劣"
"1537","罠","confirmed","visual/context 罠"
"1485","怯","confirmed","visual/context 卑怯"
"946","州","confirmed","visual/context 欧州"
"1408","牙","confirmed","visual/context 対空光牙剣"
"1550","相","confirmed","visual/context 相当"
"800","禁","confirmed","visual/context 禁物"
"552","四","confirmed","visual/context 四谷博士/四月"
"553","谷","confirmed","visual/context 四谷博士"
"1005","図","confirmed","visual/context 設計図/地図"
"979","詳","confirmed","visual/context 詳しく"
"1512","怠","confirmed","visual/context 怠る"
"1268","輸","confirmed","visual/context 輸送"
"682","演","confirmed","visual/context 演じる"
"864","号","confirmed","visual/context 信号"
"1190","非","confirmed","visual/context 非力/非戦闘員"
"1513","恥","confirmed","visual/context 恥/恥ずかしい"
"769","仇","confirmed","visual/context 仇をとる"
"791","狂","confirmed","visual/context 狂う/狂った"
"995","寝","confirmed","visual/context 寝返る/寝食/寝覚め"
"450","艦","confirmed","visual/context 司令艦/宇宙艦/艦影"
"645","検","confirmed","visual/context 検討/精神検査"
"760","犠","confirmed","visual/context 犠牲"
"1015","牲","confirmed","visual/context 犠牲"
"881","査","confirmed","visual/context 調査/探査/査定"
"981","障","confirmed","visual/context 支障/障害/目障り"
"1006","推","confirmed","visual/context 推進/推力/推測/推移"
"1214","閉","confirmed","visual/context 閉じる/幽閉"
"1346","座","confirmed","visual/context 即座/機銃座/砲座"
"1116","低","confirmed","visual/context 低い/低下/最低"
"956","熟","confirmed","visual/context 未熟"
"1423","陣","confirmed","visual/context 十絶陣/天竜魔滅陣/布陣"
"1697","阻","confirmed","visual/context 阻止/阻む"
"375","紋","confirmed","visual/context 紋章"
"376","章","confirmed","visual/context 紋章"
"432","侯","confirmed","visual/context 侯爵"
"433","爵","confirmed","visual/context 公爵/侯爵"
"550","健","confirmed","visual/context 健二/健在"
"793","胸","confirmed","visual/context 胸部バルカン/胸が張り裂ける"
"845","互","confirmed","visual/context 相互/お互い"
"876","恨","confirmed","visual/context 恨む/恨み"
"1199","普","confirmed","visual/context 普通"
"1327","育","confirmed","visual/context 育てられた/育ち"
"1599","及","confirmed","visual/context 及ばん/この期に及んで"
"657","扱","confirmed","visual/context 取扱説明書/扱い"
"708","戒","confirmed","visual/context 警戒"
"735","歓","confirmed","visual/context 歓迎"
"811","屈","confirmed","visual/context 理屈/屈辱"
"835","源","confirmed","visual/context 電源/エネルギー源"
"1020","請","confirmed","visual/context 要請"
"1367","途","confirmed","visual/context 途中"
"1476","快","confirmed","visual/context 快感/快調/不快感"
"1565","浄","confirmed","visual/context 浄化"
"1593","因","confirmed","visual/context 原因/因縁"
"411","友","confirmed","visual/context 友情/友達"
"542","騎","confirmed","visual/context 黒騎士"
"666","為","confirmed","visual/context 行為"
"761","疑","confirmed","visual/context 疑い/疑問"
"778","居","confirmed","visual/context 居場所/長居"
"787","境","confirmed","visual/context 心境/境遇/国境"
"822","軽","confirmed","visual/context 軽微/軽い"
"989","色","confirmed","visual/context 金色/顔色/色々"
"1051","葬","confirmed","visual/context 埋葬/葬り去る"
"1243","満","confirmed","visual/context 満ちる"
"1291","両","confirmed","visual/context 両親/両名"
"1433","射","confirmed","visual/context 反射"
"1508","誓","confirmed","visual/context 誓う/誓った"
"1579","填","confirmed","visual/context 充填"
"601","録","confirmed","visual/context 記録/録音"
"685","奥","confirmed","visual/context 奥義"
"806","区","confirmed","visual/context 区別/行政区"
"809","偶","confirmed","visual/context 偶然"
"1371","肉","confirmed","visual/context 肉体"
"1547","駆","confirmed","visual/context 駆ける/駆動/駆り立てる"
"1563","純","confirmed","visual/context 単純"
"1661","鏡","confirmed","visual/context 明鏡止水"
"1169","廃","confirmed","visual/context 廃墟"
"1215","米","confirmed","visual/context 北米/南米"
"1265","訳","confirmed","visual/context 言い訳/申し訳"
"1328","白","confirmed","visual/context 白い魔/白魔"
"1350","首","confirmed","visual/context 首の骨/その首"
"1445","雷","confirmed","visual/context 爆雷/機雷"
"870","骨","confirmed","visual/context 首の骨"
"884","砕","confirmed","visual/context 砕ける/砕く"
"692","音","confirmed","visual/context 音を聞く/録音"
"1411","機","confirmed","visual/context 機雷"
"971","招","confirmed","visual/context 招いた/招待/招雷"
"1541","眼","confirmed","visual/context 眼前"
"1590","霊","confirmed","visual/context 全身全霊"
"1283","欲","confirmed","visual/context 欲すれば"
"1517","停","confirmed","visual/context 機能停止/停艦"
"1529","幕","confirmed","visual/context 弾幕"
"1545","郷","confirmed","visual/context 故郷"
"1645","側","confirmed","visual/context 側面/側に"
"517","恵","confirmed","visual/context 神北恵子/恵まれた/お知恵"
"728","巻","confirmed","visual/context 竜巻/巻き付き/渦巻く"
"749","寄","confirmed","visual/context 近寄る/呼び寄せる"
"753","棄","confirmed","visual/context 放棄"
"1057","像","confirmed","visual/context 残像/想像"
"1172","背","confirmed","visual/context 背を向ける/背負う"
"1340","具","confirmed","visual/context 不具合/具合/器具"
"1381","払","confirmed","visual/context 切り払い"
"1475","花","confirmed","visual/context 花散る/花を咲かせる"
"1643","永","confirmed","visual/context 永遠"
"1709","築","confirmed","visual/context 築く/築き上げる"
"1729","服","confirmed","visual/context 征服/不服"
"507","西","confirmed","visual/context 西川大作/大西洋"
"515","太","confirmed","visual/context 宇宙太/太陽/太古"
"679","越","confirmed","visual/context 越える/引っ越し"
"759","偽","confirmed","visual/context 偽り/偽装"
"768","久","confirmed","visual/context 久しぶり/久々"
"1121","適","confirmed","visual/context 地形適応/適当"
"1213","並","confirmed","visual/context 並み/手並み"
"1242","慢","confirmed","visual/context 自慢/傲慢"
"1266","躍","confirmed","visual/context 躍動/活躍"
"1553","強","confirmed","visual/context 強い/強まる/強める"
"1564","照","confirmed","visual/context 照準/照合"
"1745","梁","confirmed","visual/context 梁山泊"
"1721","泊","confirmed","visual/context 梁山泊"
"1389","唯","confirmed","visual/context 唯一"
"1409","怪","confirmed","visual/context 怪光線/怪しい"
"1434","刀","confirmed","visual/context 一刀両断/刀"
"1471","縁","confirmed","visual/context 血縁/因縁"
"1492","歳","confirmed","visual/context 12歳/二十歳"
"1505","吹","confirmed","visual/context 吹き飛ばす/風が吹く"
"1569","隻","confirmed","visual/context 1隻/2隻"
"1606","洗","confirmed","visual/context 洗礼/洗脳"
"684","汚","confirmed","visual/context 汚い/汚名"
"774","泣","confirmed","visual/context 泣く/泣き"
"838","個","confirmed","visual/context 各個/個人"
"1024","析","confirmed","visual/context 分析"
"1259","門","confirmed","visual/context 砲門/宇門大介"
"1264","薬","confirmed","visual/context 弾薬/薬物"
"233","k","confirmed","visual/context mkII"
"1470","渦","confirmed","visual/context 渦/渦巻く"
"1206","腹","confirmed","visual/context 腹立たしい/腹をくくる"
"869","惚","confirmed","visual/context 惚れる/惚れなおす"
"882","才","confirmed","visual/context 天才/青二才"
"939","狩","confirmed","visual/context 人間狩り/ゲリラ狩り"
"1145","踏","confirmed","visual/context 踏み込む/踏みにじる"
"1021","青","confirmed","visual/context 青二才"
"230","ヶ","confirmed","visual/context 数ヶ月"
"276","e","confirmed","visual/context Space Woman/Check OK"
"258","f","confirmed","visual lowercase chart"
"259","c","confirmed","visual lowercase chart"
"234","t","confirmed","visual/context the/planetary orbit"
"281","n","confirmed","visual/context Space Woman/planetary orbit"
"279","i","confirmed","visual/context orbit/Condition"
"282","o","confirmed","visual/context Woman/orbit"
"1209","雰","confirmed","visual/context 雰囲気"
"1368","堂","confirmed","visual/context 正々堂々"
"1373","搬","confirmed","visual/context 搬入"
"1447","双","confirmed","visual/context 双牙"
"1580","読","confirmed","visual/context 読み込み/読める"
"339","台","confirmed","visual/context 発射台/実験台/1台/舞台"
"636","斉","confirmed","visual/context 一斉"
"646","索","confirmed","visual/context 爆導索/索敵/検索"
"653","港","confirmed","visual/context 入港/寄港"
"671","飲","confirmed","visual/context 飲む/飲み込む"
"719","獲","confirmed","visual/context 獲物/獲得"
"1090","端","confirmed","visual/context 半端/木っ端/一端"
"1134","登","confirmed","visual/context 登場/登録"
"1227","抱","confirmed","visual/context 抱く/抱える"
"1234","坊","confirmed","visual/context 坊や/坊ちゃん"
"1273","誘","confirmed","visual/context 誘発/誘い/誘導"
"1329","延","confirmed","visual/context 生き延びる"
"1339","巨","confirmed","visual/context 巨大"
"1514","忠","confirmed","visual/context 忠告/忠誠"
"1533","涙","confirmed","visual/context 涙をのむ/涙"
"1561","粛","confirmed","visual/context 粛正/粛清"
"1693","清","confirmed","visual/context 粛清"
"1589","臨","confirmed","visual/context 臨界"
"1634","忙","confirmed","visual/context 忙しい"
"1909","縛","confirmed","visual/context 縛られる"
"844","誇","confirmed","visual/context 誇り"
"1122","徹","confirmed","visual/context 徹底"
"1187","比","confirmed","visual/context 比べる"
"1540","臆","confirmed","visual/context 臆病者"
"1194","病","confirmed","visual/context 臆病者/病院"
"495","院","confirmed","visual/context 病院/伊集院"
"1279","預","confirmed","visual/context 預ける/預かる"
"1402","左","confirmed","visual/context 左/左キー"
"1607","替","confirmed","visual/context 差し替え/切り替え/積み替え"
"1667","語","confirmed","visual/context 語る/物語"
"1715","賭","confirmed","visual/context 賭ける/賭して"
"1735","妹","confirmed","visual/context 妹"
"1741","養","confirmed","visual/context 療養/休養/栄養"
"503","木","confirmed","visual/context 木星/木っ端みじん"
"892","雑","confirmed","visual/context 雑念/複雑"
"1207","複","confirmed","visual/context 複雑"
"1151","統","confirmed","visual/context 総統"
"1383","紛","confirmed","visual/context 内紛"
"1396","療","confirmed","visual/context 治療/療養"
"1439","舞","confirmed","visual/context 二の舞/舞い戻る/見舞い"
"1479","革","confirmed","visual/context 革命/革命軍"
"1734","崩","confirmed","visual/context 崩壊/崩れる"
"675","映","confirmed","visual/context 映る/映像"
"733","換","confirmed","visual/context 引き換え/書き換え/乗り換え"
"780","虚","confirmed","visual/context 虚しさ/虚空"
"818","景","confirmed","visual/context 背景/景色/光景"
"910","氏","confirmed","visual/context ドーリアン氏"
"980","象","confirmed","visual/context 印象/象徴"
"1033","専","confirmed","visual/context 専用/専念/専制"
"1055","遭","confirmed","visual/context 遭遇"
"1205","幅","confirmed","visual/context 増幅/大幅"
"1325","哀","confirmed","visual/context 哀しみ/可哀想/哀悼"
"1468","闇","confirmed","visual/context 闇の中/闇の帝王"
"1507","誠","confirmed","visual/context 忠誠/誠意/誠実"
"1609","杯","confirmed","visual/context 精一杯/別れの杯"
"1627","託","confirmed","visual/context 託す"
"1644","怨","confirmed","visual/context 怨念/私怨"
"1659","拒","confirmed","visual/context 拒否"
"1812","炉","confirmed","visual/context 炉心/ゲッター炉/増幅炉"
"1914","愉","confirmed","visual/context 不愉快"
"442","独","confirmed","visual/context 独眼鬼/独剣鬼"
"501","鳥","confirmed","visual/context 飛鳥ケンジ/鳥"
"1391","魔","confirmed","visual/context 白魔"
"1400","閃","confirmed","visual/context 虎閃堂/閃剣斬"
"1415","虎","confirmed","visual/context 虎閃堂"
"1625","堂","confirmed","visual/context 虎閃堂; duplicate 堂 slot"
"488","眼","confirmed","visual/context 独眼鬼"
"1115","爪","confirmed","visual/context 爪/爪ミサイル/双爪撃"
"496","塚","confirmed","visual/context 大塚長官"
"1728","副","confirmed","visual/context メガ粒子副砲"
"647","覧","confirmed","visual/context ご覧ください/一覧"
"732","慣","confirmed","visual/context 慣れる/不慣れ/腕慣らし"
"879","右","confirmed","visual/context 右キー/右手/右推進"
"992","辱","confirmed","visual/context 屈辱"
"1035","詮","confirmed","visual/context 所詮"
"1165","把","confirmed","visual/context 把握"
"1176","売","confirmed","visual/context 売る/売却"
"1331","恩","confirmed","visual/context 恩/恩義/恩人"
"1333","管","confirmed","visual/context 管理/管制"
"1483","儀","confirmed","visual/context 礼儀/大儀"
"1511","尊","confirmed","visual/context 尊い/尊重"
"1548","刑","confirmed","visual/context 処刑/銃殺刑"
"1584","府","confirmed","visual/context 政府"
"1596","勧","confirmed","visual/context 勧告"
"1624","序","confirmed","visual/context 秩序/破滅への序曲"
"1710","駐","confirmed","visual/context 駐留"
"1795","柱","confirmed","visual/context 支柱/光の柱"
"238","r","confirmed","visual/context planetary orbit/there"
"602","更","confirmed","visual/context 変更/更新"
"737","環","confirmed","visual/context 環境"
"972","焼","confirmed","visual/context 焼き払う/焼け死ぬ/焼き切れ"
"1019","製","confirmed","visual/context 帝国製/地球製/製作"
"1043","僧","confirmed","visual/context 若僧/小僧"
"1111","鎮","confirmed","visual/context 鎮圧"
"1224","墓","confirmed","visual/context 墓場/墓"
"1357","振","confirmed","visual/context 振動/振り払う/振り切る"
"1358","席","confirmed","visual/context 出席/同席/席"
"1395","料","confirmed","visual/context 燃料"
"1552","賢","confirmed","visual/context 小賢しい"
"1559","衆","confirmed","visual/context 民衆/烏合の衆"
"1677","至","confirmed","visual/context 至急/至る"
"1692","征","confirmed","visual/context 征服"
"1738","耗","confirmed","visual/context 消耗"
"1744","虜","confirmed","visual/context 捕虜"
"462","城","confirmed","visual/context ムゲ城/結城/お城/根城"
"665","易","confirmed","visual/context 容易/簡易/易々"
"691","穏","confirmed","visual/context 不穏/穏やか"
"725","掛","confirmed","visual/context 仕掛ける"
"842","庫","confirmed","visual/context 格納庫"
"899","刺","confirmed","visual/context とどめを刺す/刺激"
"917","字","confirmed","visual/context 数字/文字"
"947","救","confirmed","visual/context 救える/救う"
"1140","盗","confirmed","visual/context 盗み聞き/盗む"
"1155","未","confirmed","visual/context 未知"
"1280","幼","confirmed","visual/context 幼なじみ/幼い"
"1326","医","confirmed","visual/context 医者/医務室/軍医"
"1353","商","confirmed","visual/context ルオ商会"
"1378","品","confirmed","visual/context 作品/品性/部品/気品"
"1417","裁","confirmed","visual/context 裁き"
"1427","龍","confirmed","visual/context 魔龍連脚/神龍裂脚"
"1472","温","confirmed","visual/context 温度/温存/暖かい"
"1530","盟","confirmed","visual/context シャッフル同盟拳"
"1554","航","confirmed","visual/context 航行/出航/難航"
"1629","秩","confirmed","visual/context 秩序"
"1695","宣","confirmed","visual/context 宣告/宣言"
"1739","幽","confirmed","visual/context 幽閉"
"1783","呪","confirmed","visual/context 呪い/呪わしい"
"1810","旅","confirmed","visual/context 旅行/旅立つ"
"254","a","confirmed","visual/context Space Woman/planetary"
"701","華","confirmed","visual/context 華麗/宝華教典"
"868","気","confirmed","visual/context 本気/気を入れる/気痛"
"945","就","confirmed","visual/context 成就/就任"
"975","称","confirmed","visual/context 名称/称する"
"1103","注","confirmed","visual/context 注ぎ込む/注意/特注"
"548","村","confirmed","visual/context 村雨健二"
"549","雨","confirmed","visual/context 村雨健二/四月の雨"
"1304","烈","confirmed","visual/context 強烈/烈破"
"305","&","confirmed","visual/context Z&R社"
"928","社","confirmed","visual/context 秘密結社/Z&R社"
"519","草","confirmed","visual/context 草間大作/草葉"
"1278","誉","confirmed","visual/context 名誉/誉め言葉"
"1399","璧","confirmed","visual/context 完璧"
"1524","布","confirmed","visual/context 散布/布陣"
"1572","俗","confirmed","visual/context 俗物"
"1577","虫","confirmed","visual/context 夏の虫/虫ケラ/ホーロー虫"
"1683","償","confirmed","visual/context 代償"
"1702","耐","confirmed","visual/context 耐える/耐久"
"1712","朝","confirmed","visual/context 早朝/明朝"
"1751","迫","confirmed","visual/context 迫る/気迫/脅迫"
"1901","喪","confirmed","visual/context 喪失"
"235","h","confirmed","visual/context Check/the/Where"
"709","械","confirmed","visual/context 機械"
"765","却","confirmed","visual/context 売却/退却/滅却"
"1007","遂","confirmed","visual/context 遂行/やり遂げる"
"1026","績","confirmed","visual/context 実績"
"1225","包","confirmed","visual/context 包囲"
"1392","踊","confirmed","visual/context 踊る"
"1405","円","confirmed","visual/context 円盤/円盤獣"
"1803","盤","confirmed","visual/context 円盤/円盤獣"
"1412","径","confirmed","visual/context 大口径/軌道"
"1493","剤","confirmed","visual/context 消火剤/安定剤/栄養剤"
"1499","室","confirmed","visual/context 自室/医務室"
"1501","讐","confirmed","visual/context 復讐"
"1520","批","confirmed","visual/context 批判/批判的"
"1601","舷","confirmed","visual/context 右舷/左舷/接舷"
"1633","覆","confirmed","visual/context 覆う/覆面"
"1636","揺","confirmed","visual/context 動揺/揺さぶる"
"1664","懸","confirmed","visual/context 一生懸命/懸念"
"1726","浮","confirmed","visual/context 浮く/浮遊/浮上"
"1773","酷","confirmed","visual/context 過酷/酷使"
"373","敷","confirmed","visual/context 屋敷"
"505","葵","confirmed","visual/context 葵豹馬"
"609","費","confirmed","visual/context 修理費用/消費"
"922","執","confirmed","visual/context 執事/執心"
"1014","晴","confirmed","visual/context 晴らす"
"1309","老","confirmed","visual/context 老兵/年老いる/老骨"
"1356","殖","confirmed","visual/context 増殖"
"1482","軌","confirmed","visual/context 軌道"
"1528","謀","confirmed","visual/context 無謀/参謀"
"1646","課","confirmed","visual/context 課した使命"
"1679","週","confirmed","visual/context 1週間"
"1708","致","confirmed","visual/context 一致/不一致/いかが致しましょう"
"1453","星","confirmed","visual/context 天馬星覇"
"1465","瞬","confirmed","visual/context 瞬幻足/一瞬/瞬間"
"1466","幻","confirmed","visual/context 瞬幻足/変幻自在/幻"
"1419","獅","confirmed","visual/context 獅子吼烈破/獅子身中の虫"
"1450","吼","confirmed","visual/context 獅子吼烈破/吼えろ"
"1555","轟","confirmed","visual/context 轟き叫ぶ"
"1655","企","confirmed","visual/context 企む/企業"
"678","益","confirmed","visual/context 無益/権益"
"801","筋","confirmed","visual/context 筋合い/一筋/筋"
"1092","胆","confirmed","visual/context 大胆"
"1156","軟","confirmed","visual/context 軟弱/軟禁"
"1182","隊","confirmed","visual/context 記録隊/消火隊/整備隊"
"1184","範","confirmed","visual/context 範囲"
"1255","網","confirmed","visual/context 情報網/包囲網/固衛網"
"1416","豪","confirmed","visual/context 豪熱/豪運"
"1658","吸","confirmed","visual/context 呼吸/吸い取る"
"1001","刃","confirmed","visual/context 刃を向ける/死の刃"
"226","Ⅱ","confirmed","visual/context duplicate Ⅱ slot for ガンダムmkⅡ/ザクⅡ改/トールギスⅡ"
"1338","兵","confirmed","visual/context 兵/先兵"
"1438","斧","confirmed","visual/context 蟷螂の斧/爆斧無双対"
"1481","貫","confirmed","visual/context 突貫/貫く/一貫"
"1498","肢","confirmed","visual/context 選択肢"
"1557","寺","confirmed","visual/context 少林寺"
"1568","枢","confirmed","visual/context 中枢"
"1605","是","confirmed","visual/context 是非"
"1619","侠","confirmed","visual/context 天破侠乱"
"1620","欠","confirmed","visual/context 欠ける/欠点"
"1673","材","confirmed","visual/context 資料/人材/緩衝材"
"1789","探","confirmed","visual/context 探索/探し求める"
"478","隼","confirmed","visual/context 神隼人"
"730","干","confirmed","visual/context 干渉"
"764","詰","confirmed","visual/context 詰め/追い詰める/張り詰める"
"792","狭","confirmed","visual/context 狭い/狭間"
"840","孤","confirmed","visual/context 孤独/孤立"
"858","拘","confirmed","visual/context 拘束"
"914","歯","confirmed","visual/context 歯ごたえ/歯向かう/歯が立たない"
"941","趣","confirmed","visual/context 趣味"
"1038","善","confirmed","visual/context 善意/最善"
"1175","買","confirmed","visual/context 買いかぶる/買い出し"
"1299","麗","confirmed","visual/context 華麗/美辞麗句"
"1315","墟","confirmed","visual/context 廃墟"
"1321","隕","confirmed","visual/context 隕石"
"1354","唱","confirmed","visual/context 唱える"
"1369","鈍","confirmed","visual/context 鈍い/鈍く"
"1406","往","confirmed","visual/context 往生/往生際"
"1436","髪","confirmed","visual/context 弁髪刀/間一髪"
"1510","従","confirmed","visual/context 追従"
"1581","沌","confirmed","visual/context 混沌"
"1583","微","confirmed","visual/context 軽微"
"1622","芝","confirmed","visual/context 芝居"
"1733","暮","confirmed","visual/context 暮らし"
"1782","酒","confirmed","visual/context 酒びたり"
"1798","瞳","confirmed","visual/context 瞳"
"1911","罰","confirmed","visual/context 処罰/罰として/罰を与える/罰則"
"200","'","confirmed","visual/context I'm/DON'T/BURNIN'"
"274","c","confirmed","visual/context Check/Space/Voice"
"275","d","confirmed","visual/context do/Canned/Wandering"
"280","l","confirmed","visual/context planetary/Silent"
"283","p","confirmed","visual/context Space/planetary/Super"
"493","吾","confirmed","visual/context 北条真吾"
"511","浪","confirmed","visual/context 浪花十三"
"574","岸","confirmed","visual/context 大西洋岸/海岸"
"997","慎","confirmed","visual/context 謹慎/慎重"
"1212","弊","confirmed","visual/context 疲弊"
"1233","傍","confirmed","visual/context 傍受/傍観"
"1362","珍","confirmed","visual/context 珍しい"
"1403","鋭","confirmed","visual/context 最新鋭/精鋭"
"1432","典","confirmed","visual/context 宝華教典"
"1435","牌","confirmed","visual/context 十二王方牌大車輪"
"1441","宝","confirmed","visual/context 宝華教典"
"1484","京","confirmed","visual/context 北京"
"1495","咲","confirmed","visual/context 花が咲く/咲かせる"
"1534","廉","confirmed","visual/context 破廉恥"
"1560","蹴","confirmed","visual/context 蹴散らす"
"1604","宿","confirmed","visual/context 宿命/宿る"
"1626","染","confirmed","visual/context 染まる/感染/汚染"
"1699","賊","confirmed","visual/context 逆賊"
"1761","寒","confirmed","visual/context 寒い/寒冷化"
"1768","劇","confirmed","visual/context 劇的/悲劇"
"1771","候","confirmed","visual/context 候補"
"1775","鎖","confirmed","visual/context 復讐の鎖/閉鎖"
"1779","罪","confirmed","visual/context 罪人"
"1805","訪","confirmed","visual/context 訪れた悪夢"
"1884","剣","confirmed","visual/context 天王剣破斬"
"1903","臓","confirmed","visual/context 心臓"
"490","田","confirmed","visual/context ギャリソン時田/レミー島田"
"741","肝","confirmed","visual/context 肝に銘じる"
"817","掲","confirmed","visual/context 掲げる"
"889","昨","confirmed","visual/context 昨日"
"1000","辛","confirmed","visual/context 辛気くさい"
"1041","祖","confirmed","visual/context 祖国/先祖"
"1106","徴","confirmed","visual/context 象徴"
"1131","吐","confirmed","visual/context 吐く/吐き出す"
"1197","婦","confirmed","visual/context 夫婦/婦女子/婦人"
"1282","洋","confirmed","visual/context 大西洋/太平洋"
"288","y","confirmed","visual/context planetary/you/Silent Eye"
"504","戸","confirmed","visual/context 木戸アキラ"
"618","妖","confirmed","visual/context 妖精"
"672","陰","confirmed","visual/context 草葉の陰/陰から支える"
"687","横","confirmed","visual/context 横取り/横にいる/横になる"
"784","競","confirmed","visual/context 競争/小競り合い"
"803","謹","confirmed","visual/context 不謹慎/謹慎"
