"glyph_id","char","status","note"
"814","群","confirmed","visual/context 群がる/一群"
"853","知","confirmed","visual/context 無知なる従順"
"856","慌","confirmed","visual/context 慌てる"
"968","警","confirmed","visual/context 警戒"
"987","譲","confirmed","visual/context 譲渡/譲歩/譲れない"
"1002","甚","confirmed","visual/context 甚大"
"1044","創","confirmed","visual/context 創設期"
"1059","蔵","confirmed","visual/context 兜十蔵博士"
"1076","帯","confirmed","visual/context 国境地帯/一帯"
"1125","添","confirmed","visual/context 巻き添え/付き添い"
"1132","塗","confirmed","visual/context 血塗られた/塗った"
"1240","埋","confirmed","visual/context 埋葬/埋められた/埋めこまれた"
"1241","枚","confirmed","visual/context 始末書1枚/一枚上手"
"1316","彗","confirmed","visual/context 赤い彗星"
"1335","頑","confirmed","visual/context 頑張る/頑丈"
"1337","旗","confirmed","visual/context 白旗/旗色"
"1349","寂","confirmed","visual/context 寂しい/寂しがる"
"1364","締","confirmed","visual/context 引き締める/締めつけ"
"1370","縄","confirmed","visual/context 一筋縄"
"1375","皮","confirmed","visual/context 皮肉"
"1413","穴","confirmed","visual/context 風穴/墓穴"
"1428","陀","confirmed","visual/context 南無阿弥陀仏/曼陀羅"
"1444","翼","confirmed","visual/context 左翼/光翼/天使の翼"
"1449","曼","confirmed","visual/context 曼陀羅"
"1451","榴","confirmed","visual/context 200mm榴弾砲"
"1467","阿","confirmed","visual/context 南無阿弥陀仏"
"1469","羽","confirmed","visual/context 羽根/天使の羽"
"1500","写","confirmed","visual/context 写真"
"1503","昇","confirmed","visual/context 上昇/昇る/飛竜昇雲"
"1509","節","confirmed","visual/context 予測/関節/節操/使節団"
"1518","悩","confirmed","visual/context 悩ませる/悩む"
"1525","仏","confirmed","visual/context 南無阿弥陀仏"
"1531","弥","confirmed","visual/context 南無阿弥陀仏"
"1532","撃","confirmed","visual/context 一撃"
"1543","擬","confirmed","visual/context 模擬戦闘"
"1549","憩","confirmed","visual/context 休憩"
"1558","習","confirmed","visual/context 自習室/見習う"
"1575","竹","confirmed","visual/context 天に竹林"
"1578","丁","confirmed","visual/context 丁重/長丁場/符丁"
"1585","粉","confirmed","visual/context 粉々/粉砕"
"1586","柄","confirmed","visual/context 手柄/間柄"
"1628","嘆","confirmed","visual/context 嘆き/嘆かわしい"
"1678","辞","confirmed","visual/context 美辞麗句/辞任"
"1680","御","confirmed","visual/context 御姉様/御母様"
"1685","酷","confirmed","visual/context 過酷"
"1696","礎","confirmed","visual/context 基礎"
"1701","妥","confirmed","visual/context 妥当"
"1717","悼","confirmed","visual/context 悼む/哀悼"
"1723","版","confirmed","visual/context 出版物/パワーアップ版/簡易版"
"1727","符","confirmed","visual/context 終止符/符丁"
"1731","癖","confirmed","visual/context 口癖/操縦癖"
"1737","妄","confirmed","visual/context 妄想/迷妄"
"1748","残","confirmed","visual/context 残虐さ"
"1749","虐","confirmed","visual/context 残虐さ"
"1756","雲","confirmed","visual/context 暗雲/雲泥/飛竜昇雲"
"1760","角","confirmed","visual/context 角/角度"
"1765","幾","confirmed","visual/context 幾度"
"1766","窮","confirmed","visual/context 窮地"
"1784","巡","confirmed","visual/context 巡洋艦/堂々巡り"
"1787","現","confirmed","visual/context 現代"
"1790","即","confirmed","visual/context 即刻/即答/即座"
"1804","隻","confirmed","visual/context 1隻"
"1813","決","confirmed","visual/context 対決"
"1834","祭","confirmed","visual/context 血祭り"
"1883","喉","confirmed","visual/context 羅喉刃"
"1897","講","confirmed","visual/context 講じる"
"1902","巣","confirmed","visual/context クモの巣"
"1912","侮","confirmed","visual/context 侮る/侮辱"
"1917","凰","confirmed","visual/context 鳳凰光覇"
"1923","（量","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（量グレート）"
"1924","グレ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（量グレート）"
"1925","ート）","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（量グレート）"
"1926","（グ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（グレート）"
"1927","レー","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（グレート）"
"1928","ト）","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（グレート）"
"1929","（マ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（マジンガー）"
"1930","ジン","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（マジンガー）"
"1931","ガー）","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（マジンガー）"
"1932","（ミ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（ミネルバＸ）"
"1933","ネル","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（ミネルバＸ）"
"1934","バＸ）","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー（ミネルバＸ）"
"1944","ダブ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー"
"1945","ルバ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー"
"1946","ーニ","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー"
"1947","ング","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー"
"1948","ファイヤー","confirmed","visual attack-name ligature/context ダブルバーニングファイヤー"
"1949","ダブ","confirmed","visual attack-name ligature/context ダブルライトニングバスター"
"1950","ルラ","confirmed","visual attack-name ligature/context ダブルライトニングバスター"
"1951","イト","confirmed","visual attack-name ligature/context ダブルライトニングバスター"
"1952","ニング","confirmed","visual attack-name ligature/context ダブルライトニングバスター"
"1953","バスター","confirmed","visual attack-name ligature/context ダブルライトニングバスター"
"1958","鳳","confirmed","visual/context 鳳凰光覇"
"2012","吉","confirmed","visual/context 不吉/吉報"
"2017","坑","confirmed","visual/context 坑道"
"354","橋","confirmed","visual/context 艦橋/橋を渡る"
"409","励","confirmed","visual/context 激励/励む/督励"
"469","牧","confirmed","visual/context 牧葉ひかる"
"721","較","confirmed","visual/context 比較的"
"789","挟","confirmed","visual/context 差し挟む/挟撃"
"1017","盛","confirmed","visual/context 盛り上がり/盛大"
"1045","倉","confirmed","visual/context 倉庫"
"1088","旦","confirmed","visual/context 一旦"
"1091","綻","confirmed","visual/context 破綻"
"1162","濃","confirmed","visual/context ミノフスキー粒子濃度/濃い"
"1170","拝","confirmed","visual/context 拝見"
"1183","般","confirmed","visual/context 一般人/一般兵/一般的"
"1201","腐","confirmed","visual/context 腐敗/腐心/腐った"
"1252","免","confirmed","visual/context 免じて/免れる"
"1254","猛","confirmed","visual/context 猛攻/猛き闘気/勇猛"
"1260","夜","confirmed","visual/context 今夜/夜も眠れぬ/夜明け前"
"1307","露","confirmed","visual/context 露骨/露払い/露呈"
"1317","戮","confirmed","visual/context 殺戮"
"1334","緩","confirmed","visual/context 緩む/緩める/緩衝材"
"1342","狐","confirmed","visual/context 女狐"
"1345","巧","confirmed","visual/context 巧妙/巧みに"
"1359","惜","confirmed","visual/context 出し惜しみ/名残り惜しい"
"1376","尾","confirmed","visual/context 追尾/艦尾/首尾"
"1377","漂","confirmed","visual/context 漂う/漂流"
"1382","奮","confirmed","visual/context 奮い立たせる/奮戦"
"1385","便","confirmed","visual/context 不便/便乗"
"1410","隔","confirmed","visual/context 隔壁/遠隔"
"1424","狂","confirmed","visual/context 狂う/狂舞/発狂"
"1437","汎","confirmed","visual/context 汎用/汎用性"
"1442","剛","confirmed","visual/context 金剛/金剛型"
"1474","箇","confirmed","visual/context 箇所"
"1488","犬","confirmed","visual/context 負け犬/犬死に"
"1489","献","confirmed","visual/context 貢献"
"1491","貢","confirmed","visual/context 年貢/貢献"
"1519","八","confirmed","visual/context 八つ裂き/八部"
"1522","秒","confirmed","visual/context 秒前"
"1527","奉","confirmed","visual/context 信奉/信奉者"
"1536","炸","confirmed","visual/context 炸裂"
"1542","亀","confirmed","visual/context 亀裂"
"1567","尋","confirmed","visual/context 尋常"
"1570","舌","confirmed","visual/context 舌をかむ"
"1573","舵","confirmed","visual/context 舵/面舵"
"1574","誕","confirmed","visual/context 誕生"
"1588","鳴","confirmed","visual/context 鳴る/鳴らせ/悲鳴"
"1602","運","confirmed","visual/context 幸運"
"1611","犯","confirmed","visual/context 犯罪/犯している"
"1617","幸","confirmed","visual/context 幸運"
"1640","依","confirmed","visual/context 依頼/依然"
"1647","懐","confirmed","visual/context 懐疑的/懐かしがる"
"1649","該","confirmed","visual/context 当該/該当"
"1657","戯","confirmed","visual/context 戯れ言"
"1660","挙","confirmed","visual/context 選挙/一挙/掲げる"
"1663","傾","confirmed","visual/context 傾く/傾いて"
"1669","肯","confirmed","visual/context 肯定"
"1675","絞","confirmed","visual/context 絞り込み"
"1688","衰","confirmed","visual/context 衰退"
"1711","弔","confirmed","visual/context 弔い合戦"
"1713","頂","confirmed","visual/context 頂点/頂きます"
"1719","毒","confirmed","visual/context 気の毒/毒ガス"
"1720","曇","confirmed","visual/context 曇らせる/曇りのない"
"1743","律","confirmed","visual/context 律する/律義"
"1754","偉","confirmed","visual/context 偉大"
"1758","煉","confirmed","visual/context 煉獄"
"1762","患","confirmed","visual/context 患者"
"1774","獄","confirmed","visual/context 煉獄"
"1777","災","confirmed","visual/context 災難/災害"
"1780","侍","confirmed","visual/context 侍従"
"1786","植","confirmed","visual/context 移植"
"1792","温","confirmed","visual/context 温まる/温かさ/温める"
"1801","如","confirmed","visual/context 突如/如く"
"1809","夕","confirmed","visual/context 夕陽"
"1821","暇","confirmed","visual/context 暇/休暇"
"1831","肩","confirmed","visual/context 肩を並べる/肩を持つ/細い肩"
"1889","宴","confirmed","visual/context 宴会"
"1899","遠","confirmed","visual/context 永遠"
"1900","盾","confirmed","visual/context 盾/矛盾"
"1905","府","confirmed","visual/context 政府"
"1913","封","confirmed","visual/context 封鎖/封じる/封じこめる"
"1918","咆","confirmed","mr-blade scenario title/context 最後の咆哮"
"2015","絡","confirmed","visual/context 連絡"
"2016","敬","confirmed","visual/context 敬意/尊敬"
"2018","恒","confirmed","visual/context 恒久/恒星旅行"
"2030","折","confirmed","visual/context へし折る/折れる"
"273","b","confirmed","visual/context orbit/Liberation"
"277","f","confirmed","visual/context of/from"
"278","g","confirmed","visual/context go/Fight/Wandering"
"285","s","confirmed","visual/context Supersonic/Eyes"
"286","u","confirmed","visual/context you/Supersonic"
"1618","問","confirmed","visual/context 問ッ/訪問"
"1670","克","confirmed","visual/context 克服"
"1681","縮","confirmed","visual/context 縮小"
"1682","述","confirmed","visual/context 述べる"
"1686","飾","confirmed","visual/context 飾り/着飾る"
"1689","澄","confirmed","visual/context 澄んだ/研ぎ澄ます"
"1706","只","confirmed","visual/context 真っ只中"
"1707","鍛","confirmed","visual/context 鍛える"
"1718","路","confirmed","visual/context 誘導路"
"1736","矛","confirmed","visual/context 矛先/矛盾"
"1755","烏","confirmed","visual/context 烏合の衆"
"1763","憾","confirmed","visual/context 遺憾"
"1799","匿","confirmed","visual/context 秘匿"
"1806","冒","confirmed","visual/context 冒険"
"1819","塩","confirmed","visual/context 手塩にかける"
"1827","菊","confirmed","visual/context ひな菊"
"1838","沼","confirmed","visual/context 泥沼の戦争"
"1844","壮","confirmed","visual/context 壮健"
"1848","寧","confirmed","visual/context 安寧"
"1852","唐","confirmed","visual/context 唐突"
"1855","洞","confirmed","visual/context 洞察/空洞"
"1856","疲","confirmed","visual/context 疲れた肩"
"1867","飽","confirmed","visual/context 飽きる/聞き飽きた"
"1877","訪","confirmed","visual/context 訪問"
"1882","人","confirmed","visual/context 現代人"
"1895","朽","confirmed","visual/context 朽ち果てる"
"1956","隅","confirmed","visual/context 隅々/片隅"
"1981","飼","confirmed","visual/context 飼い犬"
"1986","診","confirmed","visual/context 先生の診察を受けてる"
"1991","兆","confirmed","mr-blade scenario corpus/context 危険な兆候が見えたら"
"2001","泡","confirmed","mr-blade scenario corpus/context 一泡吹かせてやれるぜ"
"2013","凶","confirmed","visual/context 凶暴/凶弾"
"2014","仰","confirmed","visual/context 指示を仰がねば/仰ごう"
"2022","叱","confirmed","visual/context お叱り"
"2025","淑","confirmed","visual/context 紳士淑女"
"2028","紳","confirmed","mr-blade scenario corpus/context 紳士淑女"
"2029","崇","confirmed","visual/context 崇高"
"2035","呈","confirmed","visual/context 露呈"
"2042","吠","confirmed","visual/context 遠吠え/吠える"
"2047","前","confirmed","scenario title variant/context OZ分裂 前編/決死の突破作戦 前編"
"2048","中","confirmed","scenario title variant/context アクシズの攻防 中編"
"2049","後","confirmed","scenario title variant/context OZ分裂 後編/決死の突破作戦 後編"
"2051","凱","confirmed","visual/context 風に響く勝利の凱歌"
"2052","歌","confirmed","visual/context 風に響く勝利の凱歌"
"2056","膜","confirmed","visual/context 弁膜/人工弁膜"
"681","沿","confirmed","mr-blade scenario corpus+visual/context 沿岸部"
"1104","著","confirmed","mr-blade scenario corpus+visual/context 著しく低下"
"1178","薄","confirmed","mr-blade scenario corpus+visual/context 手薄"
"1393","裸","confirmed","mr-blade scenario corpus+visual/context 裸同然"
"1594","迂","confirmed","mr-blade scenario corpus+visual/context 迂回"
"1623","渋","confirmed","mr-blade scenario corpus+visual/context 苦渋"
"1652","寛","confirmed","mr-blade scenario corpus+visual/context 寛大"
"1690","寸","confirmed","mr-blade scenario corpus+visual/context 寸法"
"1700","堕","confirmed","mr-blade scenario corpus+visual/context 堕落"
"1714","徒","confirmed","mr-blade scenario corpus+visual/context 徒党"
"1747","焉","confirmed","mr-blade scenario corpus+visual/context 野望の終焉"
"1794","昼","confirmed","mr-blade scenario corpus+visual/context 昼寝"
"1796","摘","confirmed","mr-blade scenario corpus+visual/context 指摘"
"1814","拗","confirmed","mr-blade scenario corpus+visual/context 執拗"
"1822","菓","confirmed","mr-blade scenario corpus+visual/context お茶菓子"
"1828","享","confirmed","mr-blade scenario corpus+visual/context 享受"
"1893","館","confirmed","mr-blade scenario corpus+visual/context 博物館"
"1963","芽","confirmed","mr-blade scenario corpus+visual/context 争いの芽"
"1965","刈","confirmed","mr-blade scenario corpus+visual/context 刈り取る"
"1980","擦","confirmed","mr-blade scenario corpus+visual/context 摩擦熱"
"2003","摩","confirmed","mr-blade scenario corpus+visual/context 摩擦熱"
"2031","曾","confirmed","mr-blade scenario corpus+visual/context 未曾有"
"1691","署","confirmed","visual/context 署名/ドーリアン署"
"1864","勉","confirmed","visual/context 勉強"
"2055","症","confirmed","visual/context 心臓弁膜症"
"1454","酔舞","confirmed","visual 14x14 ligature/context 酔舞・再現江湖デッドリーウェーブ"
"1455","再現","confirmed","visual 14x14 ligature/context 酔舞・再現江湖デッドリーウェーブ"
"1456","江湖","confirmed","visual 14x14 ligature/context 酔舞・再現江湖デッドリーウェーブ"
"1457","流派","confirmed","visual 14x14 ligature/context 流派東方不敗石破天驚拳"
"1458","東方","confirmed","visual 14x14 ligature/context 流派東方不敗石破天驚拳"
"1459","不敗","confirmed","visual 14x14 ligature/context 流派東方不敗石破天驚拳"
"1778","札","confirmed","visual/context 切り札"
"1785","祥","confirmed","visual/context 発祥の地"
"1791","卓","confirmed","visual/context 卓抜"
"1797","土","confirmed","visual/context 土の下/領土"
"1802","繁","confirmed","visual/context 繁栄"
"1811","緑","confirmed","visual/context 緑の大地/緑あふるる"
"1842","粋","confirmed","visual/context 純粋"
"1851","泥","confirmed","visual/context 泥沼/雲泥の差"
"1862","評","confirmed","visual/context 評価"
"1869","銘","confirmed","visual/context 正真正銘/肝に銘じる"
"1908","塔","confirmed","visual/context 金字塔/砲塔"
"1910","肌","confirmed","visual/context 肌で感じる/鳥肌/お肌"
"1920","遥","confirmed","visual/context 遥かな昔/遥かな未来"
"1922","喉","confirmed","visual/context 喉元"
"2011","丸","confirmed","visual/context 一丸となって"
"2023","囚","confirmed","visual/context 虜囚"
"2024","汁","confirmed","visual/context 苦汁"
"2032","則","confirmed","visual/context 原則/罰則"
"2041","乏","confirmed","visual/context 窮乏"
"2044","毛","confirmed","visual/context 不毛/毛頭ない"
"2045","猶","confirmed","visual/context 一刻の猶予"
"403","醒","confirmed","visual/context 醒めない/覚醒"
"514","江","confirmed","visual/context 神江宇宙太/再現江湖"
"683","闇","confirmed","visual/context 暗闇"
"715","嚇","confirmed","visual/context 威嚇"
"751","既","confirmed","visual/context 既存"
"875","観","confirmed","visual/context 観測者"
"973","省","confirmed","visual/context 省略/反省"
"974","暗","confirmed","visual/context 暗闇"
"1081","通","confirmed","visual/context 血の通った"
"1192","鼻","confirmed","visual/context 鼻をあかす/目と鼻の先"
"1203","赴","confirmed","visual/context 赴任"
"1238","没","confirmed","visual/context 没頭/出没"
"1302","列","confirmed","visual/context 同列/戦列"
"1352","召","confirmed","visual/context 召集/召される"
"1380","嬌","confirmed","visual/context 愛嬌"
"1384","蔑","confirmed","visual/context 軽蔑"
"1387","蜂","confirmed","visual/context 蜂起"
"1390","考","confirmed","visual/context 考慮/考える"
"1440","偏","confirmed","visual/context 偏向メガ粒子砲"
"1478","蜂の巣","confirmed","visual 14x14 phrase glyph/context 蜂の巣にしてやる"
"1496","削","confirmed","visual/context 削られた/削りとる"
"1515","賃","confirmed","visual/context 駄賃"
"1546","玉","confirmed","visual/context 親玉"
"1576","蓄","confirmed","visual/context 備蓄基地"
"1610","板","confirmed","visual/context 甲板/胸板"
"1614","毎","confirmed","visual/context 毎日"
"1638","併","confirmed","visual/context 併用/併合"
"1648","概","confirmed","visual/context 一概"
"1656","岐","confirmed","visual/context 分岐"
"1666","食","confirmed","visual/context 食後"
"1672","採","confirmed","visual/context 森林伐採/採決"
"1674","錯","confirmed","visual/context 錯乱"
"1704","開","confirmed","visual/context 時代を開く/道を開く"
"1730","福","confirmed","visual/context 幸福"
"1746","朗","confirmed","visual/context 朗報"
"1764","陥","confirmed","visual/context 陥る/陥落"
"1767","袈","confirmed","visual/context 袈裟"
"1772","康","confirmed","visual/context 小康状態"
"1776","裟","confirmed","visual/context 袈裟"
"1781","遮","confirmed","visual/context 遮へい"
"1788","粗","confirmed","visual/context 粗末"
"1793","逐","confirmed","visual/context 逐次"
"1808","融","confirmed","visual/context 融合"
"1818","芋","confirmed","visual/context 芋の皮むき"
"1824","殻","confirmed","visual/context 抜け殻/地殻変動"
"1840","針","confirmed","visual/context 方針"
"1858","莫","confirmed","visual/context 莫大"
"1866","豊","confirmed","visual/context 豊か"
"1868","妨","confirmed","visual/context 妨害/妨げる"
"1871","揚","confirmed","visual/context 強襲揚陸/旗揚げ"
"1872","遥","confirmed","visual/context 遥か"
"1886","曼陀","confirmed","visual 14x14 ligature/context 地球曼陀羅 + 曼陀羅円陣・極楽往生"
"1887","羅円","confirmed","visual 14x14 ligature/context 曼陀羅円陣・極楽往生"
"1888","陣・","confirmed","visual 14x14 ligature/context 招雷 天竜魔滅陣 + 曼陀羅円陣・極楽往生"
"1891","稼","confirmed","visual/context 稼働"
"1894","忌","confirmed","visual/context 忌まわしい"
"1906","跳","confirmed","visual/context 跳ねる/跳梁"
"1921","凍","confirmed","visual/context 凍え死に"
"1935","（","confirmed","visual 14x14 bracket variant/context ツインオーラアタック custom suffix"
"1937","）","confirmed","visual 14x14 bracket/context ツインオーラアタック custom suffix"
"1938","（","confirmed","visual 14x14 bracket variant/context ツインオーラアタック custom suffix"
"1940","）","confirmed","visual 14x14 bracket/context ツインオーラアタック custom suffix"
"1941","（","confirmed","visual 14x14 bracket variant/context ツインオーラアタック custom suffix"
"1936","ビルバイン","confirmed","attack list/context ツインオーラアタック（ビルバイン）"
"1939","ダンバイン","confirmed","attack list/context ツインオーラアタック（ダンバイン）"
"1943","）","confirmed","visual 14x14 bracket/context ツインオーラアタック custom suffix"
"1942","サーバイン","confirmed","attack list/context ツインオーラアタック（サーバイン）"
"1954","哮","confirmed","mr-blade scenario title/context 最後の咆哮"
"1957","曲","confirmed","scenario title/context 破滅への序曲"
"2021","紙","confirmed","visual/context 紙の上に血 and 手紙"
"2036","釘","confirmed","visual/context 釘づけ and 釘を差す"
"2038","箱","confirmed","visual/context パンドラの箱 and 悪夢の飛び出す箱"
"2039","事","confirmed","visual/context duplicate slot 軍事政治"
"2040","扉","confirmed","visual/context 閉ざす扉"
"2043","冥","confirmed","visual/context 冥府の鬼"
"237","α","confirmed","visual/context α・アジール"
"485","巴","confirmed","visual/context 巴武蔵"
"700","苛","confirmed","visual+mr-blade title/context 苛烈！猛攻のエルブルス"
"736","漢","confirmed","visual+mr-blade title/context 漢の意地！？決別の時"
"726","瓦","confirmed","visual/context 瓦礫の下"
"1319","礫","confirmed","visual/context 瓦礫の下"
"766","虐","confirmed","visual/context duplicate slot 虐殺された"
"829","牽","confirmed","visual/context 牽制"
"918","慈","confirmed","visual/context 慈善団体"
"1108","眺","confirmed","visual/context 眺めて"
"1313","嗅","confirmed","visual/context 嗅ぎつける"
"1320","詭","confirmed","visual/context 詭弁"
"1322","丘","confirmed","visual/context 砂丘"
"1426","旋","confirmed","visual/context 旋回しろ"
"1502","祝","confirmed","visual/context 再会を祝して"
"1480","乾","confirmed","visual/context 乾杯"
"1486","九","confirmed","visual/context 九州男児"
"1487","串","confirmed","visual/context 串刺し"
"1494","冴","confirmed","visual/context 腕の冴え"
"1504","情","confirmed","visual/context duplicate slot 情熱"
"1845","熱","confirmed","visual/context duplicate slot 情熱"
"1506","凄","confirmed","visual/context 凄まじい"
"1521","肘","confirmed","visual/context 肘打ち"
"1523","敏","confirmed","visual/context 機敏"
"1526","噴","confirmed","visual/context 噴射機"
"1539","蟷","confirmed","visual/context 蟷螂の斧"
"1538","螂","confirmed","visual/context 蟷螂の斧"
"1566","憫","confirmed","visual/context 不憫"
"1587","姿","confirmed","visual/context duplicate slot 容姿"
"1592","挨","confirmed","visual/context 挨拶"
"1603","拶","confirmed","visual/context 挨拶"
"1621","催","confirmed","visual/context 催眠術"
"1631","覗","confirmed","visual/context おフロを覗いたり"
"1642","置","confirmed","visual/context duplicate slot 設置"
"1654","鑑","confirmed","visual/context DNA鑑定"
"1676","錆","confirmed","visual/context 錆びた刀"
"1684","賞","confirmed","visual/context 賞賛"
"1687","浸","confirmed","visual/context 浸透"
"1854","透","confirmed","visual/context 浸透"
"1722","伐","confirmed","visual/context 森林伐採"
"1724","蛮","confirmed","visual/context 野蛮"
"1753","膨","confirmed","visual/context 膨れ上がる"
"1759","穫","confirmed","visual/context 収穫"
"1800","徳","confirmed","visual/context 人徳"
"1817","逢","confirmed","visual/context 逢いたい"
"1820","枢","confirmed","visual/context duplicate slot 敵中枢"
"1825","滑","confirmed","visual/context 運河を滑る"
"1829","務","confirmed","visual/context duplicate slot 務め"
"1830","屑","confirmed","visual/context 星屑"
"1881","軋","confirmed","visual/context 軋(きし)んだ夢"
"1833","夢","confirmed","visual/context duplicate slot 軋んだ夢"
"1835","惨","confirmed","visual/context 悲惨な状況"
"1836","説","confirmed","visual/context duplicate slot 説明"
"1837","春","confirmed","visual/context 青春(いま)"
"1839","拭","confirmed","visual/context キスで拭った"
"1841","震","confirmed","visual/context 震えてる指先"
"1846","窓","confirmed","visual/context ビルの窓"
"1847","促","confirmed","visual/context 解決するよう促して"
"1850","聴","confirmed","visual/context オルゴールを聴いてた"
"1859","謀","confirmed","visual/context duplicate slot 謀乱"
"1861","氷","confirmed","visual/context 氷の壁"
"1863","描","confirmed","visual/context 描いた未来"
"1865","俸","confirmed","visual/context 減俸もの"
"1870","盲","confirmed","visual/context 盲目"
"1873","浴","confirmed","visual/context シャワーを浴びたら"
"1874","淋","confirmed","visual/context 淋しいサーカス"
"1875","漏","confirmed","visual/context エネルギーが漏れてる"
"1880","骸","confirmed","visual/context duplicate slot 残骸"
"1885","苗","confirmed","visual/context 苗字"
"1890","夏","confirmed","visual/context 飛んで火に入る夏の虫"
"1892","竹","confirmed","visual/context duplicate slot 竹トンボ"
"1896","喰","confirmed","visual/context 喰い破れ"
"1904","智","confirmed","visual/context 叡智"
"1907","命","confirmed","visual/context duplicate slot 地球の命"
"1915","僚","confirmed","visual/context 官僚主義"
"1955","涯","confirmed","visual/context 生涯"
"1960","叡","confirmed","visual/context 叡智"
"1962","頃","confirmed","visual/context duplicate slot 頃合い"
"1964","垣","confirmed","visual/context 垣根"
"1967","嬉","confirmed","visual/context 嬉しくないの"
"1968","紀","confirmed","visual/context 新世紀"
"1969","駒","confirmed","visual/context 手駒"
"1971","潔","confirmed","visual/context 高潔な魂"
"1972","兼","confirmed","visual/context 兼ね合い"
"1973","堅","confirmed","visual/context 堅苦しい"
"1974","戸","confirmed","visual/context duplicate slot 瀬戸際"
"1975","厚","confirmed","visual/context 人望厚い"
"1976","楔","confirmed","visual/context 楔を打ちこむ"
"1978","香","confirmed","visual/context 香り"
"1979","婦","confirmed","visual/context duplicate slot 夫婦"
"1985","署","confirmed","visual/context duplicate slot 各部署"
"1990","逮","confirmed","visual/context 逮捕"
"1992","潮","confirmed","visual/context 潮時"
"1993","使","confirmed","visual/context duplicate slot 使命"
"1994","哲","confirmed","visual/context 哲学"
"1995","盲","confirmed","visual/context duplicate slot 盲目"
"1997","晩","confirmed","visual/context 最後の晩さん"
"1999","募","confirmed","visual/context 募集"
"2004","漫","confirmed","visual/context 漫画家"
"2006","錬","confirmed","visual/context 鍛錬"
"2009","験","confirmed","visual/context duplicate slot 経験"
"2010","撃","confirmed","visual/context duplicate slot 追撃"
"2019","控","confirmed","visual/context 控えている"
"2026","尻","confirmed","visual/context 尻ぬぐい"
"2027","伸","confirmed","visual/context 伸ばす"
"2050","須","confirmed","visual/context 必須"
"2053","棺","confirmed","visual/context 棺おけがわり"
"2054","漁","confirmed","visual/context 漁に出た"
"455","暁","confirmed","visual/context 維新竜・暁; external SRW Wiki cross-check"
"1535","痛","confirmed","visual/context duplicate slot 痛球熱波"
"250","×","confirmed","visual/context 残りの精神ポイント×2"
"1815","合","confirmed","visual/context command list 分離, 合体, 修理; external SRW Wiki SRW64 special ability list"
"1816","体","confirmed","visual/context command list 分離, 合体, 修理; external SRW Wiki SRW64 special ability list"
"1637","市","confirmed","visual/context terrain-name list after 港 and before コンテナ; duplicate/alternate slot of 市"
